name,seed,family,reward,guide,objective,replay,beta,base_atom_stability,base_log_reward_mean,base_log_reward_top1,base_log_reward_top10,base_log_reward_top100,base_mol_stability,base_n_valid_smiles,base_parse_rate,base_reused_from,base_reward_mean,base_reward_top1,base_reward_top10,base_reward_top100,base_uniqueness,fcd_base_vs_ref,fcd_guided_vs_base,fcd_guided_vs_ref,guided_atom_stability,guided_log_reward_mean,guided_log_reward_top1,guided_log_reward_top10,guided_log_reward_top100,guided_mol_stability,guided_n_valid_smiles,guided_parse_rate,guided_reward_mean,guided_reward_top1,guided_reward_top10,guided_reward_top100,guided_uniqueness,mean_delta,n_components,reward_mean_delta,reward_top100_delta,reward_top10_delta,reward_top1_delta,top100_delta,top10_delta,top1_delta,wass_MW_base_vs_ref,wass_MW_guided_vs_ref,wass_TPSA_base_vs_ref,wass_TPSA_guided_vs_ref,wass_logP_base_vs_ref,wass_logP_guided_vs_ref,wass_n_heavy_base_vs_ref,wass_n_heavy_guided_vs_ref,wass_n_rings_base_vs_ref,wass_n_rings_guided_vs_ref
sweep-nitrogen-hidden-rtb-replay_off-b10,100,sweep,nitrogen,hidden,rtb,off,10,0.8524100641490594,-2.350504577019575,-0.22067135572433472,-0.7487554907798767,-1.1367111933231353,0.0244,4673,,dumps/_base/nitrogen/seed100,,,,,0.99700406591055,4.144421280014981,0.4733929429010999,4.023335167321434,0.8530378395513517,-2.2133814450513682,-0.5833765268325806,-0.8443615078926087,-1.0908280247449875,0.0248,4648,0.9296,0.13244857272495283,0.5580110427999478,0.4317919747786516,0.3380653870660484,0.9978485370051635,0.1371231319682069,,,,,,0.04588316857814778,-0.09560601711273198,-0.36270517110824585,14.531700820158363,15.311541112220311,3.5680180530708334,2.988935982788297,0.35281490813909705,0.43895774025473344,1.193341536486197,1.0800113597246122,0.1916588487053284,0.18550430292598963
sweep-nitrogen-hidden-rtb-replay_off-b10,42,sweep,nitrogen,hidden,rtb,off,10,0.8526116757267785,-2.3789634595185647,-0.3973017930984497,-0.8003651082515717,-1.1750991439819336,0.0232,4620,,dumps/_base/nitrogen/seed42,,,,,0.9987012987012988,4.306199151562396,0.47117950774104145,3.984240572222845,0.8539177240945581,-2.2154256458090247,-0.6023721694946289,-0.721638697385788,-1.0787448465824128,0.0216,4614,0.9228,0.13054158064506433,0.5475113047854857,0.48788573033478294,0.3443930892584474,0.9982661465106198,0.16353781370954001,,,,,,0.09635429739952084,0.07872641086578369,-0.2050703763961792,14.988010878787884,13.987174108452539,4.436697826839828,3.4296919800606833,0.3399854235757577,0.4120062026224535,1.2410277056277048,0.986847767663632,0.223909090909091,0.19669744256610333
sweep-nitrogen-tempgain-db-replay_off-b1,0,sweep,nitrogen,tempgain,db,off,1,0.8544708614082822,-2.369011733018743,-0.6890063881874084,-0.8845488488674164,-1.1575119698047638,0.027,4641,,dumps/_base/nitrogen/seed0,,,,,0.9976298211592329,4.427940043898772,0.07994378331076746,4.617251175105224,0.8540911481995123,-2.3356732174856556,-0.6890063881874084,-0.8608091413974762,-1.1319592249393464,0.028,4656,0.9312,0.12191206155932983,0.5020746886493244,0.42409775537439043,0.3250993198590869,0.9976374570446735,0.03333851553308742,,,,,,0.025552744865417365,0.02373970746994014,0.0,17.336867902219353,18.853392155326468,4.483138573152338,4.19191127491409,0.3454792781913382,0.37952686807216507,1.35384421460892,1.465018900343642,0.202071924154277,0.21425532646048098
sweep-nitrogen-tempgain-db-replay_off-b1,100,sweep,nitrogen,tempgain,db,off,1,0.8524100641490594,-2.350504577019575,-0.22067135572433472,-0.7487554907798767,-1.1367111933231353,0.0244,4673,,dumps/_base/nitrogen/seed100,,,,,0.99700406591055,4.144421280014981,0.09036684632069125,4.378502669818943,0.851258212176553,-2.3100751391943333,-0.5833765268325806,-0.8426850974559784,-1.1353705197572708,0.0242,4694,0.9388,0.12324485102598619,0.5580110427999478,0.43344361439226164,0.32412452265851405,0.9970174691095015,0.04042943782524189,,,,,,0.0013406735658645363,-0.09392960667610173,-0.36270517110824585,14.531700820158363,14.476215697912236,3.5680180530708334,3.0705159855134214,0.35281490813909705,0.3757481077946316,1.193341536486197,1.2276517256071575,0.1916588487053284,0.19683042181508303
sweep-nitrogen-tempgain-db-replay_off-b1,42,sweep,nitrogen,tempgain,db,off,1,0.8526116757267785,-2.3789634595185647,-0.3973017930984497,-0.8003651082515717,-1.1750991439819336,0.0232,4620,,dumps/_base/nitrogen/seed42,,,,,0.9987012987012988,4.306199151562396,0.08740096356250149,4.560731265303076,0.8522380891241185,-2.3477053963932497,-0.3973017930984497,-0.7426164448261261,-1.1214722311496734,0.0234,4640,0.928,0.1206746374558829,0.6721311504785689,0.4811906351199954,0.3309183262715458,0.9984913793103448,0.03125806312531498,,,,,,0.053626912832260176,0.0577486634254456,0.0,14.988010878787884,16.9461312362069,4.436697826839828,4.498508413793109,0.3399854235757577,0.3699166516551726,1.2410277056277048,1.3838896551724131,0.223909090909091,0.24722413793103468
sweep-osim-base-rtb-replay_off-b10,0,sweep,osim,base,rtb,off,10,0.8516210422476429,-3.09178826821803,-0.20613716542720795,-0.23036549985408783,-0.27804466247558596,0.0266,4630,0.926,,0.2195316922099462,0.8137214541768584,0.7942870646040947,0.7574634585963677,0.998488120950324,4.467881661300638,0.9271600991296935,3.8345601542977477,0.8595697062913876,-2.945442903120978,-0.2066696435213089,-0.23415322452783585,-0.281616585701704,0.029,4632,0.9264,0.22623486199517778,0.8132882806657469,0.7913133099386004,0.7547607713384095,0.998272884283247,0.14634536509705232,,0.006703169785231583,-0.0027026872579581918,-0.0029737546654943214,-0.0004331735111114954,-0.0035719232261180456,-0.003787724673748022,-0.0005324780941009521,15.415153413822901,15.270634529188259,4.187630492440608,2.92630048013817,0.36255773327429813,0.32022792883247,1.3089550755939523,0.9384286701208984,0.19747084233261336,0.19331088082901554
sweep-osim-base-rtb-replay_off-b10,100,sweep,osim,base,rtb,off,10,0.8543937539725456,-3.1668522524420384,-0.2086910754442215,-0.22876218408346177,-0.2770683062076569,0.027,4615,0.923,,0.21355178759237683,0.8116459342776317,0.7955546917215391,0.7582189816930264,0.9965330444203684,4.589825730494283,0.8764076641394922,3.6172318795575507,0.8589735915087606,-2.9263966744473477,-0.21886718273162842,-0.23403180539608,-0.27252158388495445,0.0242,4654,0.9308,0.22563980417880938,0.8034284202356379,0.7913505838658457,0.7616426772864233,0.9987107864202837,0.24045557799469064,,0.012088016586432548,0.003423695593396947,-0.004204107855693473,-0.008217514041993779,0.004546722322702423,-0.005269621312618239,-0.010176107287406921,16.71302843965331,13.325506174387629,4.37837401733478,2.8578139174903305,0.3647380701040087,0.3277973841693168,1.3515837486457203,0.8595550494198535,0.21391917659804977,0.17407743876235499
sweep-osim-base-rtb-replay_off-b10,42,sweep,osim,base,rtb,off,10,0.8531184729497628,-3.097142462794758,-0.2260105311870575,-0.24115740209817887,-0.2815321649610996,0.0278,4622,0.9244,,0.2166783087390285,0.7977097007913622,0.7857562949508778,0.7548039678534088,0.9984855041107745,4.3861798738209075,0.907833621751692,3.702020982669069,0.8577125772081885,-2.9684602359319476,-0.21496085822582245,-0.23228146135807037,-0.28106830656528475,0.0206,4616,0.9232,0.22165013785259208,0.8065730102580936,0.7927502513215704,0.7551816355278679,0.9987001733102253,0.12868222686281028,,0.004971829113563586,0.00037766767445912564,0.006993956370692556,0.008863309466731417,0.00046385839581486454,0.008875940740108501,0.011049672961235046,17.60953331034186,13.08527455840555,4.235411865858936,3.10279393067591,0.3373566510800521,0.29829021592374366,1.4350707918649932,0.8297625649913337,0.23418996105582002,0.1888058925476605
sweep-osim-base-rtb-replay_on-b1,0,sweep,osim,base,rtb,on,1,0.8532516881900047,-3.0771014902648286,-0.16560757160186768,-0.2204432964324951,-0.2833267837762833,0.0296,4635,0.927,,0.22152358430829502,0.8473787044173394,0.802332591313859,0.753548026487359,0.9982740021574973,4.113364042755322,0.6787611877839765,4.199237129826685,0.8555996358267253,-3.1407836209047093,-0.21349063515663147,-0.23213407397270203,-0.2788164833188057,0.0258,4639,0.9278,0.21687814122264867,0.8077597246584434,0.7928954470035966,0.7568623695809111,0.9976287993101962,-0.06368213063988071,,-0.00464544308564635,0.0033143430935521634,-0.009437144310262435,-0.039618979758896056,0.0045103004574775785,-0.01169077754020692,-0.047883063554763794,16.337615162675306,16.43064935369692,4.106474647249194,4.1629595529208885,0.34875570289320407,0.32876662877559837,1.325883710895361,1.2414551843069623,0.2069167206040992,0.19382129769346845
sweep-osim-base-rtb-replay_on-b1,100,sweep,osim,base,rtb,on,1,0.8531364615129788,-3.1007827616831483,-0.20487752556800842,-0.2298383206129074,-0.2739365303516388,0.0268,4622,0.9244,,0.2192630366170592,0.8147470959888643,0.7947003085328805,0.7605521970490267,0.9963219385547382,4.64676725644027,0.7167849713922578,4.048058196461881,0.853477446696672,-3.014668671326204,-0.21886718273162842,-0.23315947651863098,-0.2744697576761246,0.0244,4675,0.935,0.22074430132885547,0.8034284202356379,0.7920425328249313,0.7601642352621621,0.9978609625668449,0.0861140903569444,,0.0014812647117962707,-0.0003879617868645102,-0.002657775707949228,-0.011318675753226426,-0.0005332273244857966,-0.0033211559057235718,-0.013989657163619995,16.537367010731305,13.981275930481285,4.080992585893552,3.312718128342247,0.35613796683946364,0.34442663179679167,1.3528641280830813,1.1219625668449194,0.21103980960623106,0.18574438502673807
sweep-osim-base-rtb-replay_on-b1,42,sweep,osim,base,rtb,on,1,0.8536311472691176,-3.058950712269533,-0.19359315931797028,-0.2301156312227249,-0.2765302361547947,0.0302,4639,0.9278,,0.22425540034447372,0.8239930699870104,0.7945286176671658,0.7586128983589125,0.9978443630092693,4.260742452127246,0.6859138628820745,4.172399022630145,0.8532154507083298,-3.0692619336994564,-0.21496085822582245,-0.23358982056379318,-0.2782385379076004,0.0228,4624,0.9248,0.2183515499537713,0.8065730102580936,0.7917107432529368,0.7572979355659836,0.9980536332179931,-0.010311221429923467,,-0.005903850390702431,-0.0013149627929289753,-0.0028178744142289824,-0.017420059728916804,-0.0017083017528056743,-0.0034741893410682734,-0.021367698907852173,17.4444072398793,14.759243470934257,4.045851554645399,4.0612611384083115,0.3642388583112741,0.33189688352249147,1.3819702090967882,1.1649394463667817,0.22415119637853004,0.22496574394463675
sweep-osim-base-rtb-replay_on-b10,0,sweep,osim,base,rtb,on,10,0.8531895401878741,-3.0361104871598785,-0.20339833199977875,-0.2208956703543663,-0.2793380290269852,0.0264,4636,0.9272,,0.2187104467029434,0.8159531564315032,0.8018677205773231,0.7565502782026273,0.9969801553062986,4.595087332619258,0.8487114192007823,4.04011276448891,0.8573577534933882,-2.9870219810162904,-0.21349063515663147,-0.23345878571271897,-0.2784179121255875,0.025,4632,0.9264,0.22563106511944706,0.8077597246584434,0.7918239486692635,0.7571616190229027,0.9978411053540587,0.04908850614358817,,0.006920618416503654,0.0006113408202753634,-0.010043771908059607,-0.008193431773059867,0.0009201169013977051,-0.012563115358352667,-0.010092303156852722,17.64342615202761,15.10814255854922,3.8560281121656566,3.397868393782384,0.37639038622433146,0.32892986988601053,1.4569385677308013,0.982035924006908,0.25715875754961187,0.17603972366148518
sweep-osim-base-rtb-replay_on-b10,100,sweep,osim,base,rtb,on,10,0.8535193555097487,-3.1197808346523788,-0.21190010011196136,-0.24404472708702088,-0.28096284687519074,0.0306,4629,0.9258,,0.21645071378069844,0.8090455170860772,0.7835354994801409,0.7551847626693956,0.9980557355800389,4.639436818716547,0.7928609747424673,3.815789350302282,0.8564251279114871,-2.9103814771942225,-0.21886718273162842,-0.23473538905382157,-0.271564709097147,0.023,4659,0.9318,0.22693179074611747,0.8034284202356379,0.7907956695684482,0.7623515301205644,0.9984975316591543,0.2093993574581563,,0.010481076965419028,0.007166767451168843,0.007260170088307261,-0.005617096850439318,0.00939813777804377,0.009309338033199305,-0.006967082619667053,16.77374640090734,12.754103998325832,4.643044996759561,2.7725857312728053,0.36795179105595177,0.332411263414896,1.3350529704039746,0.8690400944408668,0.21855143659537696,0.16301553981541095
sweep-osim-base-rtb-replay_on-b10,42,sweep,osim,base,rtb,on,10,0.8527276103590627,-3.169594257236767,-0.213385209441185,-0.23654510080814362,-0.28460121154785156,0.025,4614,0.9228,,0.2147163928612557,0.8078448877944377,0.7894189589246944,0.752491498426,0.9973992197659298,4.46604663638351,0.827894941479741,3.8028362525954122,0.8558360624024098,-2.9259564776602502,-0.21496085822582245,-0.23028419017791749,-0.2767744068801403,0.0228,4620,0.924,0.22547724618063067,0.8065730102580936,0.7943297195541336,0.7584357328963738,0.9984848484848485,0.24363777957651678,,0.010760853319374958,0.005944234470373733,0.0049107606294391815,-0.0012718775363441681,0.00782680466771124,0.00626091063022613,-0.0015756487846374512,18.567928176246213,12.48073087705628,4.527507267446901,3.175387385281384,0.3428180115708714,0.3284484192294374,1.4748547030775891,0.8542329004329003,0.2197403554399653,0.18429870129870143
sweep-osim-hidden-db-replay_off-b1,0,sweep,osim,hidden,db,off,1,0.8519523343437895,-3.131958200360715,-0.22005519270896912,-0.23708615601062774,-0.2805753900110722,0.0252,4610,0.922,,0.2191422438830207,0.8024745059983283,0.788955390022306,0.7555372980494266,0.997180043383948,4.4233888805094495,0.8181449834473966,5.5775267100082,0.8516216466550643,-3.2223167399499464,-0.2066696435213089,-0.22727586477994918,-0.2777521778643131,0.0218,4672,0.9344,0.21806399443385882,0.8132882806657469,0.7967356236281675,0.7576911840029568,0.989083904109589,-0.09035853958923123,,-0.0010782494491618777,0.0021538859535301658,0.007780233605861553,0.010813774667418619,0.0028232121467590687,0.009810291230678558,0.013385549187660217,17.33947199349242,23.53301482602741,4.429348941431673,5.1659401164383585,0.34501516449891545,0.44364718531164404,1.4100030368763554,1.8249349315068488,0.22660086767895884,0.27232739726027394
sweep-osim-hidden-db-replay_off-b1,100,sweep,osim,hidden,db,off,1,0.8541853505650011,-3.0470879309757435,-0.212566077709198,-0.2439983755350113,-0.28386988908052446,0.0258,4616,0.9232,,0.22005472448721497,0.8085068902731564,0.7835372938729057,0.75301706579334,0.9995667244367418,4.57546596982688,0.793144321875701,5.2728870478820085,0.8507742639040349,-3.0782710689125334,-0.21445539593696594,-0.23225799947977066,-0.27009244620800016,0.0188,4711,0.9422,0.22201452622095716,0.8069808055518775,0.7927707408317224,0.7634613324937887,0.9883251963489705,-0.03118313793678995,,0.001959801733742189,0.010444266700448623,0.009233446958816671,-0.0015260847212789086,0.013777442872524304,0.011740376055240642,-0.0018893182277679443,17.112641619410752,19.872791252600305,4.213650932409012,4.152065286775631,0.3812596035043329,0.43541640338484416,1.3096980935875209,1.6403824665676074,0.1970554592720971,0.2671462109955423
sweep-osim-hidden-db-replay_off-b1,42,sweep,osim,hidden,db,off,1,0.8536311472691176,-3.058950712269533,-0.19359315931797028,-0.2301156312227249,-0.2765302361547947,0.0302,4639,0.9278,,0.22425540034447372,0.8239930699870104,0.7945286176671658,0.7586128983589125,0.9978443630092693,4.260742452127246,0.8848099301306576,5.653275202341163,0.8508006492405339,-3.166771615246953,-0.21496085822582245,-0.23288859128952027,-0.2774703289568424,0.0178,4667,0.9334,0.2160094142319604,0.8065730102580936,0.792271272414477,0.7578839567306676,0.9877865866723805,-0.1078209029774202,,-0.008245986112513315,-0.0007289416282449945,-0.002257345252688725,-0.017420059728916804,-0.0009400928020477095,-0.0027729600667953658,-0.021367698907852173,17.4444072398793,21.383100876237425,4.045851554645399,4.985804917505897,0.3642388583112741,0.4267565562884081,1.3819702090967882,1.7415388472251978,0.22415119637853004,0.30290572101992724
sweep-osim-hidden-db-replay_off-b10,0,sweep,osim,hidden,db,off,10,0.8521374273293629,-3.0388279083020926,-0.2293393760919571,-0.24482272416353226,-0.28141108199954035,0.0266,4612,0.9224,,0.2248105147682924,0.7950586638118222,0.7828721498545798,0.754847975444076,0.9980485689505637,4.444977617349991,1.0122063885636834,5.377044357499955,0.8566588745468713,-3.1499696031526483,-0.2066696435213089,-0.23035882860422136,-0.2816843311488628,0.0236,4703,0.9406,0.21629717341180693,0.8132882806657469,0.7943098868913039,0.7547280472914919,0.9827769508824155,-0.1111416948505557,,-0.00851334135648546,-0.00011992815258410339,0.011437737036724127,0.018229616853924657,-0.00027324914932247424,0.014463895559310908,0.022669732570648193,16.807407390286215,26.333813097044448,3.6193613616652196,4.59139754156921,0.3971148131465744,0.45856103012927946,1.3712206418039885,1.8298992557941736,0.2225587163920208,0.30024431214118663
sweep-osim-hidden-db-replay_off-b10,100,sweep,osim,hidden,db,off,10,0.8531364615129788,-3.1007827616831483,-0.20487752556800842,-0.2298383206129074,-0.2739365303516388,0.0268,4622,0.9244,,0.2192630366170592,0.8147470959888643,0.7947003085328805,0.7605521970490267,0.9963219385547382,4.64676725644027,1.0137484932987775,5.130604714520558,0.8543578807832515,-3.018627743320775,-0.21445539593696594,-0.2308386445045471,-0.2710661381483078,0.0196,4709,0.9418,0.22344718921745815,0.8069808055518775,0.793892798363475,0.7627449188323528,0.9819494584837545,0.08215501836237316,,0.004184152600398949,0.0021927217833261903,-0.0008075101694055009,-0.007766290436986845,0.0028703922033309626,-0.001000323891639704,-0.00957787036895752,16.537367010731305,21.841605842811646,4.080992585893552,3.852171427054577,0.35613796683946364,0.4750345433616482,1.3528641280830813,1.5646360161393074,0.21103980960623106,0.25834576343172655
sweep-osim-hidden-db-replay_off-b10,42,sweep,osim,hidden,db,off,10,0.8536311472691176,-3.058950712269533,-0.19359315931797028,-0.2301156312227249,-0.2765302361547947,0.0302,4639,0.9278,,0.22425540034447372,0.8239930699870104,0.7945286176671658,0.7586128983589125,0.9978443630092693,4.260742452127246,1.0010365243468158,5.272718630380197,0.8542334853082886,-3.0296870862469745,-0.21496085822582245,-0.23532220274209975,-0.28078519001603125,0.0206,4674,0.9348,0.2233305980180536,0.8065730102580936,0.7903535462014288,0.7553703596706518,0.9833119383825417,0.029263626022558498,,-0.0009248023264201155,-0.003242538688260743,-0.004175071465736924,-0.017420059728916804,-0.004254953861236532,-0.005206571519374842,-0.021367698907852173,17.4444072398793,22.410135668891755,4.045851554645399,4.069649224646983,0.3642388583112741,0.4514724496046214,1.3819702090967882,1.595670774497218,0.22415119637853004,0.30423132220795895
sweep-osim-hidden-db-replay_off-b100,0,sweep,osim,hidden,db,off,100,0.8544625277035318,-3.109358317203179,-0.20329837501049042,-0.2366675019264221,-0.28389770090579985,0.0258,4674,0.9348,,0.21918375103848112,0.8160347207288133,0.7893807334007781,0.7530090928689459,0.9974326059050064,4.58751723915114,0.7040180872198221,4.201400081479008,0.8517576069415534,-3.1481161244684803,-0.21349063515663147,-0.22918569147586823,-0.2788978552818298,0.0252,4522,0.9044,0.21786633048589804,0.8077597246584434,0.7952252479020852,0.7568186148147795,0.9982308712958867,-0.0387578072653012,,-0.0013174205525830762,0.003809521945833616,0.005844514501307074,-0.008274996070369967,0.004999845623970045,0.007481810450553877,-0.010192260146141052,18.120823957809176,16.18639059575409,4.154185128797605,4.103376524546661,0.3567437044270434,0.32436139041397627,1.4625395806589645,1.2128038036267133,0.23165622593068047,0.20060283060592662
sweep-osim-hidden-db-replay_off-b100,100,sweep,osim,hidden,db,off,100,0.8531364615129788,-3.1007827616831483,-0.20487752556800842,-0.2298383206129074,-0.2739365303516388,0.0268,4622,0.9244,,0.2192630366170592,0.8147470959888643,0.7947003085328805,0.7605521970490267,0.9963219385547382,4.64676725644027,0.7296776686099662,3.9832608943912504,0.8512705739730498,-3.049523477777839,-0.21886718273162842,-0.23193959146738052,-0.27260455057024957,0.0244,4600,0.92,0.21750633185539725,0.8034284202356379,0.7930074557093678,0.7615796126940261,0.9984782608695653,0.05125928390530943,,-0.0017567047616619536,0.0010274156449994187,-0.001692852823512725,-0.011318675753226426,0.0013319797813892142,-0.0021012708544731196,-0.013989657163619995,16.537367010731305,13.94782017391305,4.080992585893552,3.3329863478260866,0.35613796683946364,0.3438843900000002,1.3528641280830813,1.1192434782608693,0.21103980960623106,0.19051304347826084
sweep-osim-hidden-db-replay_off-b100,42,sweep,osim,hidden,db,off,100,0.8536311472691176,-3.058950712269533,-0.19359315931797028,-0.2301156312227249,-0.2765302361547947,0.0302,4639,0.9278,,0.22425540034447372,0.8239930699870104,0.7945286176671658,0.7586128983589125,0.9978443630092693,4.260742452127246,0.7000875628617251,4.139303264693567,0.8513189336301187,-3.101627195780698,-0.21496085822582245,-0.23495457023382188,-0.2791172058880329,0.0222,4537,0.9074,0.21624332483382191,0.8065730102580936,0.790639436724857,0.7566483861322548,0.9977959003746969,-0.04267648351116504,,-0.008012075510651806,-0.001964512226657722,-0.003889180942308723,-0.017420059728916804,-0.002586969733238187,-0.004838939011096971,-0.021367698907852173,17.4444072398793,15.270660071192426,4.045851554645399,4.200120039232973,0.3642388583112741,0.32169578407890687,1.3819702090967882,1.1761958562927042,0.22415119637853004,0.22430808904562496
sweep-osim-hidden-db-replay_on-b1,0,sweep,osim,hidden,db,on,1,0.8544708614082822,-3.1923456504809344,-0.21349063515663147,-0.2332309365272522,-0.2808708596229553,0.027,4641,,dumps/_base/osim/seed0,,,,,0.9976298211592329,4.427940043898772,0.38383936638157934,5.713927347634893,0.8516241625296411,-3.22184990982565,-0.21531401574611664,-0.22871308773756027,-0.2756705369055271,0.0236,4706,0.9412,0.21870593111139425,0.8062882132259215,0.7955714115141871,0.7592495989196456,0.9810879728006799,-0.029504259344715678,,,,,,0.005200322717428207,0.004517848789691914,-0.0018233805894851685,17.336867902219353,27.35723133693159,4.483138573152338,5.187080233744157,0.3454792781913382,0.4851433594840632,1.35384421460892,2.0838265193370162,0.202071924154277,0.3129418614534637
sweep-osim-hidden-db-replay_on-b1,100,sweep,osim,hidden,db,on,1,0.8524100641490594,-3.0434217853704815,-0.21445539593696594,-0.23209359347820283,-0.2752979502081871,0.0244,4673,,dumps/_base/osim/seed100,,,,,0.99700406591055,4.144421280014981,0.3733870208261294,5.364981224908377,0.851128525266549,-3.0868588323192236,-0.21445539593696594,-0.23105285167694092,-0.26943751275539396,0.0162,4716,0.9432,0.22268243562312678,0.8069808055518775,0.793724601898169,0.7639686363286384,0.9807039864291772,-0.043437046948742175,,,,,,0.0058604374527931324,0.0010407418012619019,0.0,14.531700820158363,22.898874403223086,3.5680180530708334,4.318837623409673,0.35281490813909705,0.4659952541764209,1.193341536486197,1.8507346904156061,0.1916588487053284,0.2931435114503817
sweep-osim-hidden-db-replay_on-b1,42,sweep,osim,hidden,db,on,1,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,0.40770319563149826,5.805411680962635,0.8502679006332197,-3.133654149069146,-0.21496085822582245,-0.23332632184028626,-0.27698881149291993,0.0178,4676,0.9352,0.21810829614680557,0.8065730102580936,0.7919227898110107,0.7582512193374705,0.9831052181351583,-0.010881036289961177,,,,,,0.00118946895003319,0.00026349872350692194,0.0,14.988010878787884,22.94982638956374,4.436697826839828,4.909161349871685,0.3399854235757577,0.4634346822018821,1.2410277056277048,1.842799486740804,0.223909090909091,0.3249589392643287
sweep-osim-hidden-db-replay_on-b10,0,sweep,osim,hidden,db,on,10,0.8544708614082822,-3.1923456504809344,-0.21349063515663147,-0.2332309365272522,-0.2808708596229553,0.027,4641,,dumps/_base/osim/seed0,,,,,0.9976298211592329,4.427940043898772,0.2856863130833318,4.881513669307822,0.8570454372043339,-3.1941080258860244,-0.21531401574611664,-0.23181373476982117,-0.2774352505803108,0.0284,4679,0.9358,0.21437092117846904,0.8062882132259215,0.7931088104844565,0.7579015915587322,0.9942295362256892,-0.0017623754050899443,,,,,,0.003435609042644505,0.0014172017574310136,-0.0018233805894851685,17.336867902219353,19.83551961679847,4.483138573152338,4.726098088907883,0.3454792781913382,0.3777513678448388,1.35384421460892,1.4824621072878816,0.202071924154277,0.2522883094678352
sweep-osim-hidden-db-replay_on-b10,100,sweep,osim,hidden,db,on,10,0.8524100641490594,-3.0434217853704815,-0.21445539593696594,-0.23209359347820283,-0.2752979502081871,0.0244,4673,,dumps/_base/osim/seed100,,,,,0.99700406591055,4.144421280014981,0.2712775525638449,4.686593985394367,0.8537572886124193,-3.079203473155697,-0.22424373030662537,-0.23585060089826584,-0.2745752005279064,0.0228,4680,0.936,0.21814889583594604,0.7991203407860892,0.7899097848460178,0.7600788846788311,0.9948717948717949,-0.03578168778521551,,,,,,0.0007227496802806876,-0.003757007420063019,-0.009788334369659424,14.531700820158363,16.730303102564115,3.5680180530708334,3.53002894017094,0.35281490813909705,0.37445616136752147,1.193341536486197,1.3235435897435894,0.1916588487053284,0.22647521367521367
sweep-osim-hidden-db-replay_on-b10,42,sweep,osim,hidden,db,on,10,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,0.2587313736607513,4.8053065190955095,0.8534632260265534,-3.123463200028219,-0.21496085822582245,-0.2334780216217041,-0.2791007609665394,0.0192,4644,0.9288,0.2161860258953994,0.8065730102580936,0.7918097757697294,0.7566469949613278,0.9963393626184324,-0.0006900872490342991,,,,,,-0.0009224805235862887,0.00011179894208906971,0.0,14.988010878787884,16.93939846976745,4.436697826839828,4.473545975882861,0.3399854235757577,0.3606732714539192,1.2410277056277048,1.3298062015503866,0.223909090909091,0.2559798449612404
sweep-osim-hidden-db-replay_on-b100,0,sweep,osim,hidden,db,on,100,0.8544708614082822,-3.1923456504809344,-0.21349063515663147,-0.2332309365272522,-0.2808708596229553,0.027,4641,,dumps/_base/osim/seed0,,,,,0.9976298211592329,4.427940043898772,0.1621437302923141,4.1155773051605,0.8521652123327516,-3.174636099800793,-0.21349063515663147,-0.22870462983846665,-0.2788826721906662,0.0258,4531,0.9062,0.21646135134839056,0.8077597246584434,0.7956008559112914,0.7568421421924993,0.9982343853453983,0.01770955068014146,,,,,,0.0019881874322891235,0.004526306688785536,0.0,17.336867902219353,15.342818166365042,4.483138573152338,4.175274595012139,0.3454792781913382,0.31585991211520653,1.35384421460892,1.1635086735819904,0.202071924154277,0.19686007503862293
sweep-osim-hidden-db-replay_on-b100,100,sweep,osim,hidden,db,on,100,0.8524100641490594,-3.0434217853704815,-0.21445539593696594,-0.23209359347820283,-0.2752979502081871,0.0244,4673,,dumps/_base/osim/seed100,,,,,0.99700406591055,4.144421280014981,0.14093265464896376,3.976830264465093,0.8522867135140658,-3.105856238246458,-0.21886718273162842,-0.23292724788188934,-0.2735680831968784,0.0238,4588,0.9176,0.21529999108782757,0.8034284202356379,0.7922253185205396,0.7608474239956016,0.9986922406277245,-0.062434452875976376,,,,,,0.0017298670113086723,-0.0008336544036865179,-0.004411786794662476,14.531700820158363,12.904962958500441,3.5680180530708334,3.652706530078465,0.35281490813909705,0.3324827422859634,1.193341536486197,1.050928509154315,0.1916588487053284,0.18569328683522227
sweep-osim-hidden-db-replay_on-b100,42,sweep,osim,hidden,db,on,100,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,0.1474181862782018,3.9957397443023837,0.8522867536435748,-3.1419580134887264,-0.21496085822582245,-0.23534874767065048,-0.27990495786070824,0.0214,4540,0.908,0.21370635657687673,0.8065730102580936,0.7903307025073518,0.7560432314889866,0.9980176211453744,-0.019184900709541708,,,,,,-0.001726677417755118,-0.0017589271068572943,0.0,14.988010878787884,14.118768062555077,4.436697826839828,4.349020132158588,0.3399854235757577,0.3031275352334803,1.2410277056277048,1.115044052863436,0.223909090909091,0.21533832599118963
